loan_id,dob_ssn,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp
32299,20001012_3230,77561,29,84000,MORTGAGE,9.0,HOMEIMPROVEMENT,5900,7.66,0,2020-11-14 15:21:34.030000+00:00,2020-11-14 15:21:34.030000+00:00
28398,19950526_7823,5850,27,73004,RENT,5.0,EDUCATION,9000,9.63,1,2021-01-03 08:40:02.680000+00:00,2021-01-03 08:40:02.680000+00:00
25591,19920127_9712,62355,22,26400,RENT,1.0,PERSONAL,3500,15.27,0,2021-02-08 03:19:22.787000+00:00,2021-02-08 03:19:22.787000+00:00
11647,19900712_8240,31808,22,33996,RENT,1.0,EDUCATION,14900,15.37,1,2021-08-04 20:45:51.152000+00:00,2021-08-04 20:45:51.152000+00:00
26358,19740823_1239,19154,33,103000,RENT,17.0,PERSONAL,18000,16.82,0,2021-01-29 08:41:57.329000+00:00,2021-01-29 08:41:57.329000+00:00
15364,19670430_8377,30439,23,25000,RENT,7.0,VENTURE,6000,7.51,0,2021-06-18 11:44:29.314000+00:00,2021-06-18 11:44:29.314000+00:00
23675,19950102_1276,34208,23,73000,RENT,7.0,EDUCATION,15000,7.51,1,2021-03-04 13:25:24.585000+00:00,2021-03-04 13:25:24.585000+00:00
28617,19670601_7686,78004,32,75000,RENT,4.0,MEDICAL,5000,9.99,0,2020-12-31 13:40:32.725000+00:00,2020-12-31 13:40:32.725000+00:00
31585,19690530_8292,76621,32,74346,MORTGAGE,16.0,MEDICAL,7000,7.9,0,2020-11-23 17:46:14.157000+00:00,2020-11-23 17:46:14.157000+00:00
15679,19950805_9294,77205,22,39000,RENT,6.0,HOMEIMPROVEMENT,6000,13.22,1,2021-06-14 11:23:01.022000+00:00,2021-06-14 11:23:01.022000+00:00
23098,19611207_1373,7311,26,119000,MORTGAGE,6.0,VENTURE,15000,14.42,0,2021-03-11 21:55:35.836000+00:00,2021-03-11 21:55:35.836000+00:00
25845,19831123_9073,99119,27,200000,MORTGAGE,7.0,PERSONAL,15000,9.88,0,2021-02-04 21:37:29.689000+00:00,2021-02-04 21:37:29.689000+00:00
19378,19770808_9735,95690,22,69996,OWN,2.0,MEDICAL,8000,12.84,0,2021-04-28 07:52:01.372000+00:00,2021-04-28 07:52:01.372000+00:00
28408,19910630_9243,11516,32,44400,MORTGAGE,5.0,HOMEIMPROVEMENT,6500,14.84,0,2021-01-03 05:36:30.353000+00:00,2021-01-03 05:36:30.353000+00:00
18997,19870308_7912,49331,26,66000,MORTGAGE,7.0,PERSONAL,4000,11.99,0,2021-05-03 04:24:51.020000+00:00,2021-05-03 04:24:51.020000+00:00
36539,19571122_6912,44632,39,20400,RENT,3.0,MEDICAL,6000,15.27,0,2020-09-21 14:21:07.505000+00:00,2020-09-21 14:21:07.505000+00:00
19326,19920109_3054,76311,23,36000,RENT,5.0,MEDICAL,10000,9.99,0,2021-04-28 23:46:25.471000+00:00,2021-04-28 23:46:25.471000+00:00
18114,19510725_6343,96104,23,24000,RENT,4.0,DEBTCONSOLIDATION,5000,10.62,0,2021-05-14 10:31:19.468000+00:00,2021-05-14 10:31:19.468000+00:00
27879,19550715_9996,55342,28,40000,MORTGAGE,12.0,HOMEIMPROVEMENT,15000,5.99,0,2021-01-09 23:25:42.436000+00:00,2021-01-09 23:25:42.436000+00:00
38227,19600710_1107,24134,42,30000,RENT,5.0,VENTURE,8000,14.96,0,2020-08-31 01:59:46.756000+00:00,2020-08-31 01:59:46.756000+00:00
29627,19920415_9040,94111,32,43000,RENT,2.0,MEDICAL,6950,9.91,0,2020-12-18 16:43:07.727000+00:00,2020-12-18 16:43:07.727000+00:00
20649,19681216_5909,88044,24,80000,MORTGAGE,8.0,EDUCATION,10000,8.9,0,2021-04-12 03:04:14.647000+00:00,2021-04-12 03:04:14.647000+00:00
29235,19490301_7917,79608,33,50000,OWN,1.0,VENTURE,12000,13.99,0,2020-12-23 16:37:50.934000+00:00,2020-12-23 16:37:50.934000+00:00
20281,19520125_8596,42204,23,75000,RENT,0.0,PERSONAL,10000,13.47,0,2021-04-16 19:38:28.270000+00:00,2021-04-16 19:38:28.270000+00:00
14229,19690925_6673,96820,22,36996,RENT,0.0,MEDICAL,5000,5.42,0,2021-07-02 22:56:08.395000+00:00,2021-07-02 22:56:08.395000+00:00
